id,rule,Instances
138273,?e 30 ?a ?b 38 ?e => ?a 31 ?b,<NA>
138274,?a 19 ?b ?a 3 ?b => ?a 6 ?b,<NA>
138275,?a 18 ?b ?a 8 ?b => ?a 6 ?b,20412 18 18864 20412 8 18864 => 20412 6 18864
138276,?a 33 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138277,?a 2 ?b ?a 3 ?b => ?a 6 ?b,<NA>
138278,?a 33 ?b ?a 5 ?b => ?a 6 ?b,19287 33 19170 19287 5 19170 => 19287 6 19170
138279,?b 22 ?e ?e 30 ?a => ?a 31 ?b,19419 22 20072 20072 30 19715 => 19715 31 19419
138280,?a 18 ?b ?a 3 ?b => ?a 6 ?b,20412 18 18864 20412 3 18864 => 20412 6 18864
138281,?a 33 ?f ?f 39 ?b => ?a 31 ?b,19287 33 19170 19170 39 19895 => 19287 31 19895
138282,?a 3 ?b ?a 5 ?b => ?a 6 ?b,<NA>
138283,?e 11 ?b ?e 30 ?a => ?a 31 ?b,19610 11 20501 19610 30 19119 => 19119 31 20501
138284,?e 22 ?b ?e 30 ?a => ?a 31 ?b,<NA>
138285,?a 11 ?b ?a 33 ?b => ?a 6 ?b,19610 11 20501 19610 33 20501 => 19610 6 20501
138286,?a 3 ?b ?a 33 ?b => ?a 6 ?b,<NA>
138287,?a 17 ?b ?a 18 ?b => ?a 6 ?b,19197 17 20503 19197 18 20503 => 19197 6 20503
138288,?a 3 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138289,?a 18 ?b ?a 33 ?b => ?a 6 ?b,<NA>
138290,?b 19 ?e ?e 30 ?a => ?a 31 ?b,19509 19 19093 19093 30 18891 => 18891 31 19509
138291,?a 33 ?f ?b 5 ?f => ?a 31 ?b,19287 33 19170 18960 5 19170 => 19287 31 18960
138292,?a 17 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138293,?a 22 ?b ?a 3 ?b => ?a 6 ?b,<NA>
138294,?e 2 ?b ?e 30 ?a => ?a 31 ?b,20015 2 19231 20015 30 19196 => 19196 31 19231
138295,?b 14 ?e ?e 30 ?a => ?a 31 ?b,20515 14 19138 19138 30 18946 => 18946 31 20515
138296,?e 30 ?a ?e 38 ?b => ?a 31 ?b,20015 30 19196 20015 38 20562 => 19196 31 20562
138297,?b 23 ?e ?e 30 ?a => ?a 31 ?b,<NA>
138298,?a 18 ?b ?a 19 ?b => ?a 6 ?b,20412 18 18864 20412 19 18864 => 20412 6 18864
138299,?a 33 ?f ?f 5 ?b => ?a 31 ?b,19287 33 19170 19170 5 20638 => 19287 31 20638
138300,?e 30 ?a ?b 31 ?e => ?a 31 ?b,<NA>
138301,?a 14 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138302,?e 14 ?b ?e 30 ?a => ?a 31 ?b,<NA>
138303,?b 13 ?e ?e 30 ?a => ?a 31 ?b,19512 13 18927 18927 30 20596 => 20596 31 19512
138304,?e 19 ?b ?e 30 ?a => ?a 31 ?b,<NA>
138305,?a 37 ?b ?a 39 ?b => ?a 6 ?b,19252 37 19383 19252 39 19383 => 19252 6 19383
138306,?a 13 ?b ?a 18 ?b => ?a 6 ?b,19512 13 18927 19512 18 18927 => 19512 6 18927
138307,?b 11 ?f ?a 33 ?f => ?a 31 ?b,<NA>
138308,?a 14 ?b ?a 3 ?b => ?a 6 ?b,<NA>
138309,?e 30 ?a ?e 31 ?b => ?a 31 ?b,<NA>
138310,?a 11 ?b ?a 3 ?b => ?a 6 ?b,<NA>
138311,?e 23 ?b ?e 30 ?a => ?a 31 ?b,19594 23 19383 19594 30 20638 => 20638 31 19383
138312,?b 22 ?f ?a 33 ?f => ?a 31 ?b,19419 22 20072 19369 33 20072 => 19369 31 19419
138313,?a 18 ?b ?a 23 ?b => ?a 6 ?b,20412 18 18864 20412 23 18864 => 20412 6 18864
138314,?b 2 ?f ?a 33 ?f => ?a 31 ?b,20015 2 19231 19084 33 19231 => 19084 31 20015
138315,?a 3 ?b ?a 31 ?b => ?a 6 ?b,19001 3 19325 19001 31 19325 => 19001 6 19325
138316,?e 13 ?b ?e 30 ?a => ?a 31 ?b,<NA>
138317,?a 3 ?b ?a 39 ?b => ?a 6 ?b,19001 3 19325 19001 39 19325 => 19001 6 19325
138318,?a 19 ?b ?a 33 ?b => ?a 6 ?b,<NA>
138319,?f 11 ?b ?a 33 ?f => ?a 31 ?b,19610 11 20501 19288 33 19610 => 19288 31 20501
138320,?a 18 ?b ?a 2 ?b => ?a 6 ?b,20412 18 18864 20412 2 18864 => 20412 6 18864
138321,?a 22 ?b ?a 33 ?b => ?a 6 ?b,<NA>
138322,?a 3 ?b ?a 38 ?b => ?a 6 ?b,19001 3 19325 19001 38 19325 => 19001 6 19325
138323,?a 31 ?b ?a 33 ?b => ?a 6 ?b,<NA>
138324,?e 30 ?a ?b 6 ?e => ?a 31 ?b,20015 30 19196 20565 6 20015 => 19196 31 20565
138325,?f 22 ?b ?a 33 ?f => ?a 31 ?b,<NA>
138326,?a 33 ?b ?a 8 ?b => ?a 6 ?b,19287 33 19170 19287 8 19170 => 19287 6 19170
138327,?a 23 ?b ?a 37 ?b => ?a 6 ?b,19143 23 19124 19143 37 19124 => 19143 6 19124
138328,?a 18 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138329,?f 2 ?b ?a 33 ?f => ?a 31 ?b,20015 2 19231 19244 33 20015 => 19244 31 19231
138330,?e 30 ?a ?e 6 ?b => ?a 31 ?b,20015 30 19196 20015 6 19514 => 19196 31 19514
138331,?a 14 ?b ?a 33 ?b => ?a 6 ?b,<NA>
138332,?a 33 ?f ?f 38 ?b => ?a 31 ?b,19287 33 19170 19170 38 20505 => 19287 31 20505
138333,?a 33 ?f ?b 38 ?f => ?a 31 ?b,19287 33 19170 19863 38 19170 => 19287 31 19863
138334,?a 17 ?b ?a 33 ?b => ?a 6 ?b,<NA>
138335,?b 14 ?f ?a 33 ?f => ?a 31 ?b,18859 14 20271 18889 33 20271 => 18889 31 18859
138336,?a 17 ?b ?a 3 ?b => ?a 6 ?b,<NA>
138337,?a 3 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138338,?a 12 ?b ?a 3 ?b => ?a 6 ?b,<NA>
138339,?b 19 ?f ?a 33 ?f => ?a 31 ?b,19509 19 19093 19050 33 19093 => 19050 31 19509
138340,?b 23 ?f ?a 33 ?f => ?a 31 ?b,19594 23 19383 19462 33 19383 => 19462 31 19594
138341,?a 37 ?b ?a 38 ?b => ?a 6 ?b,19252 37 19383 19252 38 19383 => 19252 6 19383
138342,?f 19 ?b ?a 33 ?f => ?a 31 ?b,<NA>
138343,?f 14 ?b ?a 33 ?f => ?a 31 ?b,18859 14 20271 20518 33 18859 => 20518 31 20271
138344,?a 19 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138345,?b 13 ?f ?a 33 ?f => ?a 31 ?b,<NA>
138346,?a 4 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138347,?f 23 ?b ?a 33 ?f => ?a 31 ?b,<NA>
138348,?b 31 ?f ?a 33 ?f => ?a 31 ?b,19287 31 20599 19480 33 20599 => 19480 31 19287
138349,?f 31 ?b ?a 33 ?f => ?a 31 ?b,<NA>
138350,?a 33 ?b ?a 38 ?b => ?a 6 ?b,19287 33 19170 19287 38 19170 => 19287 6 19170
138351,?a 12 ?b ?a 18 ?b => ?a 6 ?b,<NA>
138352,?a 11 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138353,?f 13 ?b ?a 33 ?f => ?a 31 ?b,<NA>
138354,?a 18 ?b ?a 31 ?b => ?a 6 ?b,<NA>
138355,?a 14 ?b ?a 18 ?b => ?a 6 ?b,<NA>
138356,?a 13 ?b ?a 33 ?b => ?a 6 ?b,19512 13 18927 19512 33 18927 => 19512 6 18927
138357,?a 23 ?b ?a 33 ?b => ?a 6 ?b,<NA>
138358,?a 12 ?b ?a 4 ?b => ?a 6 ?b,20555 12 19354 20555 4 19354 => 20555 6 19354
138359,?a 39 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138360,?a 19 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138361,?a 11 ?b ?a 18 ?b => ?a 6 ?b,19610 11 20501 19610 18 20501 => 19610 6 20501
138362,?a 22 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138363,?a 31 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138364,?a 18 ?b ?a 39 ?b => ?a 6 ?b,20412 18 18864 20412 39 18864 => 20412 6 18864
138365,?a 13 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138366,?a 37 ?b ?a 8 ?b => ?a 6 ?b,19252 37 19383 19252 8 19383 => 19252 6 19383
138367,?a 12 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138368,?a 33 ?f ?b 6 ?f => ?a 31 ?b,<NA>
138369,?a 2 ?b ?a 37 ?b => ?a 6 ?b,<NA>
138370,?a 2 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138371,?a 37 ?b ?a 5 ?b => ?a 6 ?b,19252 37 19383 19252 5 19383 => 19252 6 19383
138372,?a 33 ?f ?f 6 ?b => ?a 31 ?b,19287 33 19170 19170 6 18969 => 19287 31 18969
138373,?a 17 ?b ?a 5 ?b => ?a 6 ?b,19197 17 20503 19197 5 20503 => 19197 6 20503
138374,?a 17 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138375,?a 18 ?b ?a 5 ?b => ?a 6 ?b,<NA>
138376,?a 17 ?b ?a 23 ?b => ?a 6 ?b,19197 17 20503 19197 23 20503 => 19197 6 20503
138377,?a 18 ?b ?a 22 ?b => ?a 6 ?b,20412 18 18864 20412 22 18864 => 20412 6 18864
138378,?a 12 ?b ?a 17 ?b => ?a 6 ?b,<NA>
138379,?a 13 ?b ?a 17 ?b => ?a 6 ?b,<NA>
138380,?a 17 ?b ?a 22 ?b => ?a 6 ?b,<NA>
138381,?a 17 ?b ?a 2 ?b => ?a 6 ?b,19197 17 20503 19197 2 20503 => 19197 6 20503
138382,?a 31 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138383,?a 18 ?b ?a 38 ?b => ?a 6 ?b,20412 18 18864 20412 38 18864 => 20412 6 18864
138384,?a 17 ?b ?a 38 ?b => ?a 6 ?b,19197 17 20503 19197 38 20503 => 19197 6 20503
138385,?a 17 ?b ?a 4 ?b => ?a 6 ?b,19197 17 20503 19197 4 20503 => 19197 6 20503
138386,?a 14 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138387,?a 13 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138388,?a 11 ?b ?a 17 ?b => ?a 6 ?b,19610 11 20501 19610 17 20501 => 19610 6 20501
138389,?a 14 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138390,?a 38 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138391,?a 12 ?b ?a 14 ?b => ?a 6 ?b,19547 12 19362 19547 14 19362 => 19547 6 19362
138392,?a 2 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138393,?a 31 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138394,?a 23 ?b ?a 8 ?b => ?a 6 ?b,19594 23 19383 19594 8 19383 => 19594 6 19383
138395,?a 12 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138396,?a 11 ?b ?a 12 ?b => ?a 6 ?b,<NA>
138397,?a 14 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138398,?a 19 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138399,?a 22 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138400,?a 38 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138401,?a 11 ?b ?a 4 ?b => ?a 6 ?b,19610 11 20501 19610 4 20501 => 19610 6 20501
138402,?a 23 ?b ?a 4 ?b => ?a 6 ?b,<NA>
138403,?a 12 ?b ?a 23 ?b => ?a 6 ?b,19547 12 19362 19547 23 19362 => 19547 6 19362
138404,?a 19 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138405,?a 4 ?b ?a 5 ?b => ?a 6 ?b,<NA>
138406,?a 22 ?b ?a 4 ?b => ?a 6 ?b,19419 22 20072 19419 4 20072 => 19419 6 20072
138407,?a 23 ?b ?a 39 ?b => ?a 6 ?b,19594 23 19383 19594 39 19383 => 19594 6 19383
138408,?a 11 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138409,?a 13 ?b ?a 39 ?b => ?a 6 ?b,19512 13 18927 19512 39 18927 => 19512 6 18927
138410,?e 3 ?a ?b 4 ?e => ?a 31 ?b,19001 3 19325 19143 4 19001 => 19325 31 19143
138411,?a 14 ?b ?a 17 ?b => ?a 6 ?b,<NA>
138412,?b 17 ?e ?e 3 ?a => ?a 31 ?b,<NA>
138413,?a 22 ?b ?a 8 ?b => ?a 6 ?b,19419 22 20072 19419 8 20072 => 19419 6 20072
138414,?b 12 ?e ?e 3 ?a => ?a 31 ?b,19547 12 19362 19362 3 19057 => 19057 31 19547
138415,?a 39 ?b ?a 8 ?b => ?a 6 ?b,19383 39 20585 19383 8 20585 => 19383 6 20585
138416,?e 3 ?a ?b 8 ?e => ?a 31 ?b,19001 3 19325 20601 8 19001 => 19325 31 20601
138417,?a 14 ?b ?a 22 ?b => ?a 6 ?b,<NA>
138418,?e 3 ?a ?b 39 ?e => ?a 31 ?b,19001 3 19325 20505 39 19001 => 19325 31 20505
138419,?b 18 ?e ?e 3 ?a => ?a 31 ?b,20412 18 18864 18864 3 20562 => 20562 31 20412
138420,?a 17 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138421,?e 3 ?a ?b 5 ?e => ?a 31 ?b,19001 3 19325 19156 5 19001 => 19325 31 19156
138422,?a 17 ?b ?a 31 ?b => ?a 6 ?b,19197 17 20503 19197 31 20503 => 19197 6 20503
138423,?a 17 ?b ?a 19 ?b => ?a 6 ?b,19197 17 20503 19197 19 20503 => 19197 6 20503
138424,?b 22 ?e ?e 3 ?a => ?a 31 ?b,<NA>
138425,?e 3 ?a ?e 33 ?b => ?a 31 ?b,19001 3 19325 19001 33 19545 => 19325 31 19545
138426,?e 17 ?b ?e 3 ?a => ?a 31 ?b,19197 17 20503 19197 3 20564 => 20564 31 20503
138427,?b 11 ?e ?e 3 ?a => ?a 31 ?b,19610 11 20501 20501 3 19405 => 19405 31 19610
138428,?e 3 ?a ?e 4 ?b => ?a 31 ?b,19001 3 19325 19001 4 19024 => 19325 31 19024
138429,?a 12 ?b ?a 19 ?b => ?a 6 ?b,19547 12 19362 19547 19 19362 => 19547 6 19362
138430,?b 2 ?e ?e 3 ?a => ?a 31 ?b,<NA>
138431,?e 3 ?a ?e 8 ?b => ?a 31 ?b,19001 3 19325 19001 8 18994 => 19325 31 18994
138432,?e 3 ?a ?b 38 ?e => ?a 31 ?b,<NA>
138433,?a 38 ?b ?a 5 ?b => ?a 6 ?b,<NA>
138434,?e 18 ?b ?e 3 ?a => ?a 31 ?b,20412 18 18864 20412 3 19152 => 19152 31 18864
138435,?b 19 ?e ?e 3 ?a => ?a 31 ?b,19509 19 19093 19093 3 19931 => 19931 31 19509
138436,?a 11 ?b ?a 23 ?b => ?a 6 ?b,19610 11 20501 19610 23 20501 => 19610 6 20501
138437,?a 2 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138438,?a 38 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138439,?e 3 ?a ?e 39 ?b => ?a 31 ?b,<NA>
138440,?e 3 ?a ?e 5 ?b => ?a 31 ?b,19001 3 19325 19001 5 19750 => 19325 31 19750
138441,?a 2 ?b ?a 5 ?b => ?a 6 ?b,20015 2 19231 20015 5 19231 => 20015 6 19231
138442,?a 14 ?b ?a 5 ?b => ?a 6 ?b,<NA>
138443,?b 13 ?e ?e 3 ?a => ?a 31 ?b,19512 13 18927 18927 3 19496 => 19496 31 19512
138444,?a 11 ?b ?a 2 ?b => ?a 6 ?b,19610 11 20501 19610 2 20501 => 19610 6 20501
138445,?e 11 ?b ?e 3 ?a => ?a 31 ?b,19610 11 20501 19610 3 19767 => 19767 31 20501
138446,?a 11 ?b ?a 39 ?b => ?a 6 ?b,<NA>
138447,?f 34 ?a ?b 9 ?f => ?a 6 ?b,19170 34 19085 20015 9 19170 => 19085 6 20015
138448,?f 28 ?a ?b 9 ?f => ?a 6 ?b,19178 28 20575 20598 9 19178 => 20575 6 20598
138449,?f 36 ?a ?b 9 ?f => ?a 6 ?b,20125 36 20556 19057 9 20125 => 20556 6 19057
138450,?b 23 ?e ?e 3 ?a => ?a 31 ?b,<NA>
138451,?f 20 ?a ?b 9 ?f => ?a 6 ?b,19598 20 19383 19193 9 19598 => 19383 6 19193
138452,?e 22 ?b ?e 3 ?a => ?a 31 ?b,<NA>
138453,?e 3 ?a ?b 31 ?e => ?a 31 ?b,19001 3 19325 19255 31 19001 => 19325 31 19255
138454,?f 37 ?a ?b 9 ?f => ?a 6 ?b,19460 37 20348 19496 9 19460 => 20348 6 19496
138455,?b 14 ?e ?e 3 ?a => ?a 31 ?b,<NA>
138456,?f 15 ?a ?b 9 ?f => ?a 6 ?b,<NA>
138457,?f 10 ?a ?b 9 ?f => ?a 6 ?b,20014 10 20550 18959 9 20014 => 20550 6 18959
138458,?a 13 ?b ?a 38 ?b => ?a 6 ?b,19512 13 18927 19512 38 18927 => 19512 6 18927
138459,?e 12 ?b ?e 3 ?a => ?a 31 ?b,<NA>
138460,?a 14 ?b ?a 38 ?b => ?a 6 ?b,<NA>
138461,?a 12 ?b ?a 38 ?b => ?a 6 ?b,<NA>
138462,?a 11 ?b ?a 19 ?b => ?a 6 ?b,19610 11 20501 19610 19 20501 => 19610 6 20501
138463,?e 2 ?b ?e 3 ?a => ?a 31 ?b,<NA>
138464,?a 39 ?b ?a 5 ?b => ?a 6 ?b,19383 39 20585 19383 5 20585 => 19383 6 20585
138465,?f 30 ?a ?b 9 ?f => ?a 6 ?b,20015 30 19196 19170 9 20015 => 19196 6 19170
138466,?e 3 ?a ?b 6 ?e => ?a 31 ?b,19001 3 19325 19547 6 19001 => 19325 31 19547
138467,?a 11 ?b ?a 38 ?b => ?a 6 ?b,<NA>
138468,?e 3 ?a ?e 38 ?b => ?a 31 ?b,19001 3 19325 19001 38 18927 => 19325 31 18927
138469,?a 2 ?b ?a 22 ?b => ?a 6 ?b,<NA>
138470,?e 19 ?b ?e 3 ?a => ?a 31 ?b,19509 19 19093 19509 3 19931 => 19931 31 19093
138471,?f 3 ?a ?b 9 ?f => ?a 6 ?b,<NA>
138472,?a 2 ?b ?a 23 ?b => ?a 6 ?b,<NA>
138473,?a 37 ?f ?b 9 ?f => ?a 6 ?b,19252 37 19383 19057 9 19383 => 19252 6 19057
138474,?a 36 ?f ?b 9 ?f => ?a 6 ?b,19601 36 19420 19325 9 19420 => 19601 6 19325
138475,?a 19 ?b ?a 2 ?b => ?a 6 ?b,<NA>
138476,?a 28 ?f ?b 9 ?f => ?a 6 ?b,<NA>
138477,?e 3 ?a ?e 31 ?b => ?a 31 ?b,19001 3 19325 19001 31 20508 => 19325 31 20508
138478,?a 34 ?f ?b 9 ?f => ?a 6 ?b,18959 34 19480 19124 9 19480 => 18959 6 19124
138479,?a 20 ?f ?b 9 ?f => ?a 6 ?b,19598 20 19383 19057 9 19383 => 19598 6 19057
138480,?e 14 ?b ?e 3 ?a => ?a 31 ?b,<NA>
138481,?a 15 ?f ?b 9 ?f => ?a 6 ?b,<NA>
138482,?a 10 ?f ?b 9 ?f => ?a 6 ?b,19143 10 19480 19124 9 19480 => 19143 6 19124
138483,?a 22 ?b ?a 38 ?b => ?a 6 ?b,19419 22 20072 19419 38 20072 => 19419 6 20072
138484,?e 23 ?b ?e 3 ?a => ?a 31 ?b,19594 23 19383 19594 3 18917 => 18917 31 19383
138485,?a 13 ?b ?a 22 ?b => ?a 6 ?b,19512 13 18927 19512 22 18927 => 19512 6 18927
138486,?a 23 ?b ?a 38 ?b => ?a 6 ?b,<NA>
138487,?a 3 ?f ?b 9 ?f => ?a 6 ?b,<NA>
138488,?f 33 ?a ?b 9 ?f => ?a 6 ?b,20015 33 18868 19170 9 20015 => 18868 6 19170
138489,?a 13 ?b ?a 8 ?b => ?a 6 ?b,<NA>
138490,?e 13 ?b ?e 3 ?a => ?a 31 ?b,<NA>
138491,?a 30 ?f ?b 9 ?f => ?a 6 ?b,<NA>
138492,?e 3 ?a ?e 6 ?b => ?a 31 ?b,19001 3 19325 19001 6 20501 => 19325 31 20501
138493,?a 19 ?b ?a 23 ?b => ?a 6 ?b,<NA>
138494,?a 12 ?b ?a 22 ?b => ?a 6 ?b,<NA>
138495,?a 12 ?b ?a 2 ?b => ?a 6 ?b,19547 12 19362 19547 2 19362 => 19547 6 19362
138496,?f 4 ?a ?b 9 ?f => ?a 6 ?b,19143 4 19101 19196 9 19143 => 19101 6 19196
138497,?f 33 ?a ?b 4 ?f => ?a 31 ?b,19287 33 19170 19222 4 19287 => 19170 31 19222
138498,?a 11 ?b ?a 5 ?b => ?a 6 ?b,19610 11 20501 19610 5 20501 => 19610 6 20501
138499,?f 17 ?a ?b 9 ?f => ?a 6 ?b,<NA>
138500,?a 14 ?b ?a 31 ?b => ?a 6 ?b,<NA>
138501,?f 12 ?a ?b 9 ?f => ?a 6 ?b,<NA>
138502,?f 39 ?a ?b 9 ?f => ?a 6 ?b,19383 39 20585 19057 9 19383 => 20585 6 19057
138503,?a 19 ?b ?a 31 ?b => ?a 6 ?b,<NA>
138504,?a 33 ?f ?b 9 ?f => ?a 6 ?b,19287 33 19170 20015 9 19170 => 19287 6 20015
138505,?a 19 ?b ?a 38 ?b => ?a 6 ?b,<NA>
138506,?a 14 ?b ?a 23 ?b => ?a 6 ?b,<NA>
138507,?a 22 ?b ?a 5 ?b => ?a 6 ?b,19419 22 20072 19419 5 20072 => 19419 6 20072
138508,?a 13 ?b ?a 14 ?b => ?a 6 ?b,19512 13 18927 19512 14 18927 => 19512 6 18927
138509,?f 18 ?a ?b 9 ?f => ?a 6 ?b,20014 18 19196 18959 9 20014 => 19196 6 18959
138510,?a 23 ?b ?a 5 ?b => ?a 6 ?b,19594 23 19383 19594 5 19383 => 19594 6 19383
138511,?a 12 ?f ?b 9 ?f => ?a 6 ?b,20512 12 19325 19110 9 19325 => 20512 6 19110
138512,?a 18 ?f ?b 9 ?f => ?a 6 ?b,20014 18 19196 19777 9 19196 => 20014 6 19777
138513,?f 4 ?a ?b 4 ?f => ?a 31 ?b,20562 4 20062 20521 4 20562 => 20062 31 20521
138514,?f 8 ?a ?b 9 ?f => ?a 6 ?b,19143 8 18927 19196 9 19143 => 18927 6 19196
138515,?a 8 ?f ?b 9 ?f => ?a 6 ?b,20508 8 19393 19598 9 19393 => 20508 6 19598
138516,?f 17 ?a ?b 4 ?f => ?a 31 ?b,19197 17 20503 19547 4 19197 => 20503 31 19547
138517,?a 39 ?f ?b 9 ?f => ?a 6 ?b,19402 39 20015 19170 9 20015 => 19402 6 19170
138518,?a 19 ?b ?a 22 ?b => ?a 6 ?b,<NA>
138519,?b 4 ?f ?f 8 ?a => ?a 31 ?b,20562 4 20062 20062 8 20530 => 20530 31 20562
138520,?a 12 ?b ?a 13 ?b => ?a 6 ?b,<NA>
138521,?a 11 ?b ?a 31 ?b => ?a 6 ?b,19610 11 20501 19610 31 20501 => 19610 6 20501
138522,?a 11 ?b ?a 13 ?b => ?a 6 ?b,19610 11 20501 19610 13 20501 => 19610 6 20501
138523,?a 13 ?b ?a 5 ?b => ?a 6 ?b,<NA>
138524,?f 18 ?a ?b 4 ?f => ?a 31 ?b,<NA>
138525,?a 2 ?b ?a 38 ?b => ?a 6 ?b,20015 2 19231 20015 38 19231 => 20015 6 19231
138526,?a 14 ?b ?a 2 ?b => ?a 6 ?b,<NA>
138527,?f 22 ?a ?b 9 ?f => ?a 6 ?b,20125 22 20014 19057 9 20125 => 20014 6 19057
138528,?f 12 ?a ?b 4 ?f => ?a 31 ?b,<NA>
138529,?a 13 ?b ?a 19 ?b => ?a 6 ?b,19512 13 18927 19512 19 18927 => 19512 6 18927
138530,?a 11 ?b ?a 14 ?b => ?a 6 ?b,<NA>
138531,?a 19 ?b ?a 5 ?b => ?a 6 ?b,<NA>
138532,?a 4 ?f ?b 9 ?f => ?a 6 ?b,19261 4 19196 19777 9 19196 => 19261 6 19777
138533,?a 17 ?f ?b 9 ?f => ?a 6 ?b,<NA>
138534,?f 39 ?a ?b 4 ?f => ?a 31 ?b,<NA>
138535,?f 38 ?a ?b 9 ?f => ?a 6 ?b,<NA>
138536,?b 16 ?f ?f 18 ?a => ?a 6 ?b,<NA>
138537,?a 5 ?f ?b 9 ?f => ?a 6 ?b,18944 5 19124 19480 9 19124 => 18944 6 19480
138538,?b 16 ?f ?f 39 ?a => ?a 6 ?b,<NA>
138539,?b 16 ?f ?f 8 ?a => ?a 6 ?b,<NA>
138540,?b 16 ?f ?f 37 ?a => ?a 6 ?b,19190 16 20007 20007 37 20610 => 20610 6 19190
138541,?f 12 ?a ?b 16 ?f => ?a 6 ?b,<NA>
138542,?b 16 ?f ?f 28 ?a => ?a 6 ?b,<NA>
138543,?b 16 ?f ?f 36 ?a => ?a 6 ?b,19190 16 20007 20007 36 19261 => 19261 6 19190
138544,?b 16 ?f ?f 17 ?a => ?a 6 ?b,19190 16 20007 20007 17 20564 => 20564 6 19190
138545,?f 10 ?a ?b 16 ?f => ?a 6 ?b,20562 10 19441 19658 16 20562 => 19441 6 19658
138546,?b 16 ?f ?f 29 ?a => ?a 6 ?b,19509 16 20515 20515 29 19229 => 19229 6 19509
138547,?b 16 ?f ?f 33 ?a => ?a 6 ?b,19080 16 20257 20257 33 19238 => 19238 6 19080
138548,?b 16 ?f ?f 34 ?a => ?a 6 ?b,19190 16 20007 20007 34 20515 => 20515 6 19190
138549,?b 16 ?f ?f 20 ?a => ?a 6 ?b,19190 16 20007 20007 20 19509 => 19509 6 19190
138550,?b 16 ?f ?f 26 ?a => ?a 6 ?b,19509 16 20515 20515 26 18969 => 18969 6 19509
138551,?b 16 ?f ?f 25 ?a => ?a 6 ?b,19190 16 20007 20007 25 20610 => 20610 6 19190
138552,?a 4 ?f ?b 4 ?f => ?a 31 ?b,<NA>
138553,?b 16 ?f ?f 4 ?a => ?a 6 ?b,19080 16 20257 20257 4 20219 => 20219 6 19080
138554,?f 15 ?a ?b 16 ?f => ?a 6 ?b,<NA>
138555,?b 16 ?f ?f 32 ?a => ?a 6 ?b,<NA>
138556,?b 16 ?f ?f 30 ?a => ?a 6 ?b,19080 16 20257 20257 30 20219 => 20219 6 19080
138557,?b 16 ?f ?f 3 ?a => ?a 6 ?b,19190 16 20007 20007 3 20499 => 20499 6 19190
138558,?a 17 ?f ?b 4 ?f => ?a 31 ?b,<NA>
138559,?b 16 ?f ?f 5 ?a => ?a 6 ?b,19190 16 20007 20007 5 19514 => 19514 6 19190
138560,?f 11 ?a ?b 9 ?f => ?a 6 ?b,<NA>
138561,?f 13 ?a ?b 9 ?f => ?a 6 ?b,19512 13 18927 19406 9 19512 => 18927 6 19406
138562,?b 4 ?f ?a 8 ?f => ?a 31 ?b,20562 4 20062 19244 8 20062 => 19244 31 20562
138563,?f 14 ?a ?b 9 ?f => ?a 6 ?b,<NA>
138564,?a 22 ?b ?a 23 ?b => ?a 6 ?b,19419 22 20072 19419 23 20072 => 19419 6 20072
138565,?f 11 ?a ?b 16 ?f => ?a 6 ?b,19444 11 20540 19335 16 19444 => 20540 6 19335
138566,?a 12 ?f ?b 4 ?f => ?a 31 ?b,20555 12 19354 20014 4 19354 => 20555 31 20014
138567,?a 18 ?f ?b 4 ?f => ?a 31 ?b,20412 18 18864 20595 4 18864 => 20412 31 20595
138568,?b 16 ?f ?a 28 ?f => ?a 6 ?b,19509 16 20515 20562 28 20515 => 20562 6 19509
